bg2.png,sample.png,
32,
155,29,
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,   0,   0,   0,   0,   0,   0,  59,  60,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  12,  12,  12,  12,  22,  32,  42,  32,  32,  32,  32,  32,  32,  32,  32,  12,  12,  12,  42,  12,  12,  13,   0,   0,  78,  79,  79,  79,  11,  32,  32,  32,  32,  32,  43,   0,   0,  41,  22,  22,  22,  22,  12,  13,   0,   0,  54,  55,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  22,  32,  22,  22,  22,  22,  22,  22,
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  12,  22,  22,  22,  32,  32,  42,  42,  42,  42,  42,  42,  42,  42,  42,  12,  12,  12,  42,  12,  12,  13,   0,   0,   0,   0,   0,   0,  41,  42,  42,  42,  42,  42,  43,   0,   1,  21,  32,  32,  32,  32,  12,  23,   2,   2,   2,  21,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  34,  25,  34,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  12,  32,  32,  32,  32,  12,  42,  42,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  42,  12,  12,  13,   0,   0,   0,   0,   0,   0,  41,  12,  12,  12,  12,  33,  53,   0,  41,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  12,  32,  12,  32,  32,  12,  42,  42,  22,  22,  22,  22,  22,  22,  12,  12,  12,  12,  42,  22,  12,  13,   0,   0,   0,   0,   0,   0,  41,  22,  22,  22,  22,  43,   0,   0,  41,  22,  22,  22,  12,  12,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  12,
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  12,  32,  22,  32,  32,  12,  42,  42,  32,  32,  32,  32,  32,  32,  12,  12,  12,  12,  42,  12,  12,  13,  79,  79,  79,  80,   0,   0,  41,  32,  32,  32,  32,  43,   0,   1,  21,  32,  32,  32,  22,  12,  12,  12,  12,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  12,
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  22,  32,  32,  12,  32,  12,  42,  42,  42,  12,  12,  12,  12,  12,  12,  12,  12,  12,  42,  12,  12,  13,   0,   0,   0,   0,   0,   0,  51,  52,  52,  52,  52,  53,   0,  11,  12,  12,  12,  12,  12,  22,  12,  12,  22,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,
  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,   0,   0,   0,   0,  41,  12,  32,  32,  22,  22,  32,  12,  42,  42,  42,  22,  22,  22,  22,  22,  22,  12,  12,  12,  42,  12,  22,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  22,  12,  12,  12,  22,  12,  12,  22,  32,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  79,  79,  79,  79,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  12,  12,  12,  32,  12,  32,  12,  42,  12,  42,  32,  32,  32,  32,  32,  32,  12,  12,  12,  42,  12,  32,  13,   0,   0,   0,   0,   0,   0,   1,   2,   2,   2,   2,   2,   2,  21,  32,  22,  22,  22,  32,  22,  22,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  12,  22,  22,  32,  22,  32,  12,  42,  22,  42,  42,  42,  42,  42,  42,  42,  12,  12,  12,  42,  12,  32,  13,   0,   0,  78,  79,  79,  79,  11,  32,  32,  32,  32,  32,  32,  33,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  52,  31,  12,  12,  12,  12,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  12,  32,  32,  32,  32,  32,  12,  42,  32,  42,  22,  22,  22,  22,  12,  42,  12,  12,  12,  42,  12,  32,  13,   0,   0,   0,   0,   0,   0,  11,  32,  32,  32,  32,  32,  32,  43,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  22,  22,  12,  12,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  12,  12,  12,  12,  32,  32,  12,  12,  42,  42,  32,  32,  32,  32,  22,  22,  22,  12,  12,  42,  12,  32,  13,   0,   0,   0,   0,   0,   0,  51,  52,  52,  52,  52,  52,  52,  53,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  32,  32,  22,  12,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  22,  22,  22,  22,  32,  32,  12,  22,  42,  42,  42,  42,  42,  42,  32,  32,  32,  12,  12,  42,  12,  32,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  42,  42,  32,  12,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  32,  32,  32,  32,  32,  32,  12,  32,  42,  12,  12,  12,  12,  42,  42,  42,  42,  12,  12,  32,  12,  12,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0,  61,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  37,  37,  37,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  41,  12,  12,  12,  12,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  12,  32,  12,  22,  32,  32,  12,  42,  22,  22,  22,  22,  22,  12,  12,  12,  12,  22,  12,  42,  12,  12,  13,  79,  79,  80,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  44,  45,  22,  22,  22,  22,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,   0,  62,  62,  62,   0,   0,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,   0,   0,   0,   0,   0,  62,  62,  62,  62,  62,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  22,  22,  22,  32,  32,  12,  12,  42,  32,  32,  32,  32,  32,  22,  22,  22,  22,  32,  12,  42,  22,  22,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   3,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  54,  55,  32,  32,  32,  32,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,   0,  62,  62,  62,   0,   0,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  41,  32,  32,  32,  22,  22,  22,  22,  42,  42,  42,  42,  42,  42,  32,  32,  32,  32,  42,  12,  42,  32,  32,  13,   0,   0,   0,   0,   0,   0,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   0,   0,   0,   0,  11,  23,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,  21,  42,  42,  42,  42,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,   0,  62,  62,  62,   0,   0,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  41,  32,  32,  32,  32,  32,  32,  32,  42,  12,  12,  12,  12,  42,  42,  42,  42,  42,  12,  12,  42,  12,  12,  13,   0,   0,   0,   0,   0,   0,  11,  22,  22,  22,  22,  22,  12,  12,  12,  12,  12,  12,  13,   0,   0,   0,   0,  11,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,  12,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,   0,  62,  62,  62,   0,   0,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  41,  32,  32,  32,  32,  32,  32,  32,  42,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  13,   0,   0,   0,   0,   0,   0,  11,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  13,   0,   0,   0,   0,  11,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,  22,
  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,  62,  62,  62,  62,  62,  62,  62,   0,  62,  62,  62,   0,   0,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,  62,  62,  62,  62,  62,  62,  62,  62,  62,   0,   0,   0,   0,  41,  32,  32,  32,  32,  32,  32,  32,  42,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  13,   0,   0,   0,   0,   0,   0,  11,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  13,   0,   0,   0,   0,  11,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,  32,

8,goomba.png,KoopaTroopa.png,KoopaTroopa_C.png,KoopaTroopa_C.png,Koopa.png,RedKoopaTroopa.png,RedKoopaTroopa_C.png,RedKoopaTroopa_C.png,
